,img_id,x0,y0,x1,y1,text,2020-10-18_2239,2020-10-18_2239_bin,2020-10-15_2308,2020-10-15_2308_bin,lr_test,lr_test_bin,2020-10-18_2239_dist,2020-10-18_2239_bin_dist,2020-10-15_2308_dist,2020-10-15_2308_bin_dist,lr_test_dist,lr_test_bin_dist
1462,1462,0.34322916666666664,0.7814814814814814,0.39010416666666653,0.8092592592592592,HMZ8893,,,,eIXN,iXy,X35,7,7,7,7,7,7
1463,1463,0.3072916666666667,0.3527777777777778,0.3479166666666667,0.3787037037037037,JPU1476,,,,,,,7,7,7,7,7,7
1464,1464,0.30416666666666664,0.3592592592592593,0.3484375,0.38703703703703707,DZJ2643,cE,r,,,Ga,loi,7,7,7,7,7,7
1465,1465,0.3046875,0.3824074074074074,0.35,0.4101851851851852,HNK1653,,,,,,,7,7,7,7,7,7
1466,1466,0.2015625,0.3944444444444444,0.2630208333333333,0.4296296296296296,OQK2200,onv2200,oOv2200,,,aca,oav2200,3,3,7,7,7,3
1467,1467,0.20364583333333333,0.7814814814814814,0.2536458333333333,0.812037037037037,GWQ7181,3,2,,,,a0,7,7,7,7,7,7
1468,1468,0.7208333333333333,0.4555555555555556,0.784375,0.4981481481481481,OWZ7427,0MZ7437,OV7437,0MZ7427,V7741,0M7427,ov742,3,3,2,5,3,4
1469,1469,0.80625,0.8324074074074074,0.8635416666666667,0.874074074074074,OLQ4774,dire,01yve,,,,D3arve,7,7,7,7,7,7
1470,1470,0.0671875,0.8388888888888889,0.13333333333333333,0.8787037037037038,HKO9597,ua9537,wer497,,wer9897,,,4,5,7,4,7,7
1471,1471,0.8963541666666667,0.8398148148148148,0.953125,0.8796296296296297,PVB5590,,,,,,,7,7,7,7,7,7
1472,1472,0.2713541666666667,0.36203703703703705,0.3104166666666667,0.3851851851851852,OQG6640,WIT,,,,wr,,7,7,7,7,7,7
1473,1473,0.7458333333333333,0.8222222222222222,0.7963541666666667,0.8574074074074074,GQA1936,,,,,,,7,7,7,7,7,7
1474,1474,0.7671875,0.8157407407407408,0.8177083333333334,0.8518518518518519,PUK3647,CHey,ytaM,,,,,7,7,7,7,7,7
1475,1475,0.25416666666666665,0.3824074074074074,0.30104166666666665,0.4148148148148148,OXK3632,,1GRY,00AD,,inav,inAx,7,7,7,7,7,7
1476,1476,0.18489583333333331,0.7768518518518519,0.23541666666666666,0.8111111111111111,PUV7302,HOATI02,Hs1362,Ha1302,,LH,132,5,5,4,7,7,5
1477,1477,0.28125,0.3740740740740741,0.325,0.3990740740740741,GUJ6361,,alialin,Slislbn,EPH21,,,7,7,7,6,7,7
1478,1478,0.08177083333333332,0.850925925925926,0.15,0.8925925925925926,OQZ3274,,,00Z3778,0023278,0023258,,7,7,4,4,5,7
1479,1479,0.6114583333333333,0.4009259259259259,0.6609375,0.4342592592592592,HKJ5870,,,,,eis10,515970,7,7,7,7,6,4
1480,1480,0.6442708333333333,0.4407407407407408,0.7020833333333334,0.4768518518518519,PUJ3051,Alba,,,,GE,08Te,7,7,7,7,7,7
1481,1481,0.1609375,0.4101851851851852,0.215625,0.4416666666666667,OQG6640,ACERE4D,,,,,,6,7,7,7,7,7
1482,1482,0.19791666666666666,0.8611111111111112,0.2708333333333333,0.9111111111111112,GSW2909,GSN,,,,S2308,,5,7,7,7,4,7
1483,1483,0.8604166666666667,0.9046296296296296,0.9395833333333334,0.9648148148148148,HIO9215,41092,1082,10825,,,an8216,5,6,5,7,7,5
1484,1484,0.15520833333333334,0.799074074074074,0.2109375,0.8361111111111109,GWQ7181,,,283T1BL,83TTR,3TB,,7,7,6,7,7,7
1485,1485,0.35625,0.3972222222222222,0.40364583333333337,0.4287037037037037,HLX6042,,,HAE32,HoVir,Wass,,7,7,5,6,7,7
1486,1486,0.15104166666666666,0.8157407407407408,0.2083333333333333,0.8546296296296296,OQZ3274,an734,a0S14,a03274,302274,3021234,302s23,5,6,3,4,5,6
1487,1487,0.8817708333333333,0.9027777777777778,0.9552083333333332,0.9592592592592591,HDU1111,HOU,apymo,HOG,,OU11,HOJpy,5,7,6,7,4,6
1488,1488,0.5994791666666667,0.4027777777777778,0.6505208333333333,0.437962962962963,HHY1352,,,,,,,7,7,7,7,7,7
1489,1489,0.09322916666666667,0.8333333333333334,0.15572916666666667,0.8740740740740741,GOL0323,,,,,00323,Wwny,7,7,7,7,3,7
1490,1490,0.13229166666666667,0.7805555555555556,0.1734375,0.8092592592592592,OPR5778,,,,,oy,oyLily,7,7,7,7,7,7
1491,1491,0.6458333333333334,0.4055555555555556,0.703125,0.44166666666666665,GTD7914,GTR7414,a7,GTR7ai4,GTE731,TE7304,,2,6,3,3,4,7
1492,1492,0.6098958333333333,0.4055555555555556,0.6567708333333333,0.43703703703703706,HHT4881,,,,,,rn1,7,7,7,7,7,6
1493,1493,0.0828125,0.7953703703703704,0.1390625,0.8342592592592593,GNR3010,,,,,,,7,7,7,7,7,7
1494,1494,0.6494791666666667,0.3824074074074074,0.6927083333333334,0.4101851851851852,HHW1986,5,,,,eo,e,7,7,7,7,7,7
1495,1495,0.5348958333333333,0.3712962962962963,0.5755208333333334,0.3972222222222222,HGP5420,,,,,,,7,7,7,7,7,7
1496,1496,0.7916666666666666,0.8240740740740741,0.8494791666666667,0.8638888888888889,JGD3192,,,,,,,7,7,7,7,7,7
1497,1497,0.7395833333333334,0.462037037037037,0.8046875,0.5074074074074074,NXZ8855,MizBis,NFSas,,,NXZBins,,7,6,7,7,4,7
1498,1498,0.0984375,0.7888888888888889,0.14010416666666667,0.8185185185185185,OPR5778,,,,,SU,,7,7,7,7,7,7
1499,1499,0.6463541666666667,0.3537037037037037,0.6942708333333334,0.3842592592592592,NXX3705,,,,,,,7,7,7,7,7,7
1500,1500,0.784375,0.8490740740740741,0.8395833333333333,0.8851851851851852,GOS3297,,53237,053277,U53237,,,7,4,4,4,7,7
1501,1501,0.6239583333333333,0.4601851851851852,0.6802083333333333,0.4944444444444445,HKR0773,,,,,HET,,7,7,7,7,6,7
1502,1502,0.8625,0.8907407407407407,0.93125,0.9277777777777778,HBM8084,,,,WEEE,,,7,7,7,7,7,7
1503,1503,0.26875,0.7240740740740741,0.309375,0.750925925925926,NXY0502,,,,,,,7,7,7,7,7,7
1504,1504,0.7557291666666667,0.4101851851851852,0.8229166666666666,0.4518518518518519,NXX3705,,,,,,,7,7,7,7,7,7
1505,1505,0.2390625,0.39166666666666666,0.2890625,0.4222222222222222,ERK0196,ERnOise,CETTE,,,,,5,7,7,7,7,7
1506,1506,0.4848958333333334,0.4009259259259259,0.5270833333333333,0.4268518518518518,HNE8355,,,,,,,7,7,7,7,7,7
1507,1507,0.6223958333333334,0.4138888888888889,0.6661458333333333,0.4453703703703704,HLX6972,,,,,,Pi,7,7,7,7,7,7
1508,1508,0.2375,0.7472222222222222,0.2802083333333333,0.7768518518518519,FBU6588,,,,,rl,,7,7,7,7,7,7
1509,1509,0.6208333333333333,0.3861111111111111,0.6614583333333334,0.4166666666666667,GZQ9818,,,,,,,7,7,7,7,7,7
1510,1510,0.07552083333333333,0.8277777777777777,0.13802083333333331,0.8675925925925926,HOB2421,,,WOE2421,HIE242,CTECS,,7,7,2,3,7,7
1511,1511,0.809375,0.8694444444444445,0.8770833333333333,0.9166666666666669,HKX2300,,kx2170,bKY2D,hx2a,hE3g,bhdag,7,5,5,6,6,7
1512,1512,0.8057291666666667,0.8444444444444444,0.8734375000000001,0.8935185185185185,GXF1603,,,,,,,7,7,7,7,7,7
1513,1513,0.11302083333333332,0.8157407407407408,0.17291666666666666,0.8490740740740741,OMB5475,smeo,lassoa,,,,,7,7,7,7,7,7
1514,1514,0.2234375,0.4527777777777778,0.3104166666666667,0.5074074074074074,HBZ5345,HEZ5345,HBZ5345,HEZ5345,RT,,,1,0,1,7,7,7
1515,1515,0.8401041666666667,0.9055555555555556,0.9109375,0.9592592592592591,HKJ6527,,,J527,,,,7,7,3,7,7,7
1516,1516,0.203125,0.4185185185185185,0.2583333333333333,0.4518518518518518,GUJ6361,aus,ayasdil,aus,ay433,OUsAe,OUJIAML,7,7,7,6,6,5
1517,1517,0.7494791666666667,0.8574074074074074,0.7947916666666667,0.8907407407407407,HAB8252,,,,,,,7,7,7,7,7,7
1518,1518,0.7791666666666667,0.8101851851851852,0.8322916666666667,0.8490740740740741,OWY4437,,RTorp,,,,,7,7,7,7,7,7
1519,1519,0.2395833333333333,0.7101851851851851,0.2828125,0.7388888888888888,GYE1926,,,y2,CNY,,,7,7,6,7,7,7
1520,1520,0.8963541666666667,0.7935185185185185,0.9458333333333332,0.8240740740740741,HIU6767,,,,,,,7,7,7,7,7,7
1521,1521,0.7947916666666667,0.8203703703703704,0.85,0.8629629629629629,OWY4437,,,,HdL,Ur4437,ADE,7,7,7,7,3,7
1522,1522,0.7421875,0.4787037037037037,0.80625,0.5203703703703704,GYV0120,,Gidiian,,,Graton,,7,6,7,7,6,7
1523,1523,0.1984375,0.7712962962962963,0.2473958333333333,0.8027777777777777,HJR7223,,,,,,,7,7,7,7,7,7
1524,1524,0.6229166666666667,0.3861111111111111,0.6651041666666667,0.4166666666666667,GYV0120,Fth,,COREidy,GTIET2J,GreyS,CLI,7,7,7,5,6,7
1525,1525,0.5072916666666667,0.3703703703703704,0.5484375,0.39814814814814814,PUL2322,,,,,,,7,7,7,7,7,7
1526,1526,0.78125,0.8268518518518518,0.8364583333333333,0.8685185185185185,HNZ8237,,,,,,,7,7,7,7,7,7
1527,1527,0.128125,0.7490740740740741,0.18385416666666665,0.7888888888888891,OLZ3634,,,,,,,7,7,7,7,7,7
1528,1528,0.22760416666666666,0.7074074074074074,0.26666666666666666,0.7296296296296296,EQI8021,reyas,,,PYED,,,7,7,7,7,7,7
1529,1529,0.7661458333333333,0.825,0.8140625,0.8574074074074074,PUJ0359,PLLy,HMLie,aulri,1Cie,MOL,nila,6,7,7,7,7,7
1530,1530,0.7401041666666667,0.7796296296296297,0.7859375,0.8101851851851852,OWY4437,,,,ot,,,7,7,7,7,7,7
1531,1531,0.8963541666666667,0.8185185185185185,0.94375,0.8564814814814815,HEW2232,,,LW1,,LVas,1Vas,7,7,6,7,7,7
1532,1532,0.71875,0.4638888888888889,0.7822916666666666,0.5064814814814815,HEG6641,,,r,een,,,7,7,7,7,7,7
1533,1533,0.4895833333333333,0.3574074074074074,0.5286458333333333,0.3824074074074074,HOB2421,,aD,,,,,7,7,7,7,7,7
1534,1534,0.8140625,0.8444444444444444,0.8713541666666667,0.8824074074074074,PUQ2567,RAD255,P0257,,,,,5,3,7,7,7,7
1535,1535,0.5848958333333333,0.37777777777777777,0.6307291666666666,0.40648148148148144,HHY1352,,,,,,,7,7,7,7,7,7
1536,1536,0.08802083333333334,0.8268518518518518,0.15208333333333335,0.862037037037037,OMB5475,WEc2s,WE335,,,upcds,w5cg,7,6,7,7,7,6
1537,1537,0.12864583333333332,0.7231481481481481,0.17031249999999998,0.7472222222222221,OQL5979,Coalr,Erwiry,,,Be4119,,7,7,7,7,6,7
1538,1538,0.7739583333333333,0.8212962962962963,0.8239583333333333,0.8564814814814815,GVQ5625,,,,,TT,,7,7,7,7,7,7
1539,1539,0.0984375,0.8138888888888889,0.15885416666666666,0.8509259259259259,OQY6751,07G5,057Gig,07GigE,007Gig,,,6,7,7,7,7,7
1540,1540,0.29791666666666666,0.3805555555555555,0.34375,0.40648148148148144,PUA0580,,Re,,,,,7,7,7,7,7,7
1541,1541,0.7546875,0.8175925925925925,0.8052083333333333,0.8555555555555555,HNZ8237,,,,Yay,wii,1aYT0yy,7,7,7,7,7,7
1542,1542,0.7880208333333333,0.85,0.8520833333333333,0.8935185185185185,HCG0037,ict0377,ur077,ir07,077,ier07,neg03,5,5,5,5,5,5
1543,1543,0.8317708333333333,0.7537037037037037,0.8760416666666667,0.7861111111111111,PVA3005,,,,,,,7,7,7,7,7,7
1544,1544,0.7786458333333334,0.8444444444444444,0.8354166666666667,0.8861111111111111,GXQ4603,,,,,,,7,7,7,7,7,7
1545,1545,0.10989583333333333,0.4351851851851852,0.17916666666666667,0.4768518518518519,NXX3959,MOY1959,WXx135,,,,,4,5,7,7,7,7
1546,1546,0.7614583333333333,0.8416666666666667,0.8213541666666667,0.8861111111111111,HKF8570,Herpx7g,NEPITY,f0x7,pre,,ehpet,5,7,6,7,7,7
1547,1547,0.7666666666666667,0.8157407407407408,0.8203125,0.8527777777777779,HEF9304,,,,,,,7,7,7,7,7,7
1548,1548,0.2463541666666667,0.3925925925925926,0.2963541666666667,0.4222222222222222,HJU1782,,,,,,,7,7,7,7,7,7
1549,1549,0.17291666666666666,0.7972222222222223,0.2255208333333333,0.8305555555555556,GYA9120,,ale,PA0I28,An2,,,7,7,5,5,7,7
1550,1550,0.19166666666666668,0.8203703703703704,0.2494791666666667,0.8601851851851853,PUJ9694,,,,,,,7,7,7,7,7,7
1551,1551,0.8348958333333333,0.8898148148148148,0.9010416666666666,0.9388888888888888,HKR1725,wh,,,,,,7,7,7,7,7,7
1552,1552,0.2994791666666667,0.3814814814814815,0.3473958333333333,0.4157407407407408,HNZ2566,,,,,,,7,7,7,7,7,7
1553,1553,0.7786458333333334,0.4203703703703704,0.84375,0.4666666666666667,HHJ8897,,,,,,,7,7,7,7,7,7
1554,1554,0.32135416666666666,0.3861111111111111,0.3703125,0.4175925925925926,HJU1379,,,,,,wiiTH,7,7,7,7,7,7
1555,1555,0.171875,0.775,0.2140625,0.8018518518518519,OPR5778,,,,,,Lg,7,7,7,7,7,7
1556,1556,0.25,0.7138888888888889,0.290625,0.7398148148148148,GYE1926,,,,,,,7,7,7,7,7,7
1557,1557,0.75625,0.8231481481481482,0.8119791666666667,0.8638888888888889,HKX2300,,,,,,,7,7,7,7,7,7
1558,1558,0.2302083333333333,0.7490740740740741,0.2770833333333333,0.7777777777777778,HCQ5943,,,,mznMl,,,7,7,7,7,7,7
1559,1559,0.146875,0.45,0.21145833333333336,0.487962962962963,GUJ6361,GUE,Luin,CLEk,cusesl,Cusail,,5,7,7,7,7,7
1560,1560,0.8182291666666667,0.8962962962962963,0.8838541666666667,0.9435185185185184,OWK7798,Day28,Day758,,Ony738,WYireg,,6,5,7,4,6,7
1561,1561,0.7671875,0.8175925925925925,0.821875,0.8601851851851852,GVT1774,Tr,,,SRR,,,6,7,7,7,7,7
1562,1562,0.7921875,0.8333333333333334,0.8447916666666667,0.8740740740740741,NYE7173,Wea,CES,WITT71,WY,,Tr,7,6,6,6,7,7
1563,1563,0.5921875,0.4361111111111111,0.6494791666666666,0.4731481481481482,GXY0938,GNETE,Gly538,,,,,6,4,7,7,7,7
1564,1564,0.4859375,0.3787037037037037,0.5229166666666667,0.4009259259259259,HNE8355,,,,,,,7,7,7,7,7,7
1565,1565,0.5885416666666666,0.3814814814814815,0.6317708333333333,0.4092592592592593,OQB9377,,,,,,2x6,7,7,7,7,7,7
1566,1566,0.07083333333333333,0.825,0.128125,0.8592592592592592,PUQ0346,270036,300146,200348,1008,2006,,4,4,4,6,5,7
1567,1567,0.7739583333333333,0.5055555555555555,0.8494791666666667,0.5537037037037037,OLV6696,,,,,,,7,7,7,7,7,7
1568,1568,0.390625,0.33611111111111114,0.43072916666666666,0.3583333333333333,HBZ7195,ide,dal,aan,Pd1,ig,Pld,7,7,7,6,7,7
1569,1569,0.14322916666666666,0.8009259259259259,0.20104166666666667,0.837037037037037,HCQ5943,,,,,,HTDeng,7,7,7,7,7,6
1570,1570,0.2401041666666667,0.7592592592592593,0.28177083333333336,0.7851851851851852,HMI8251,,,,,,,7,7,7,7,7,7
1571,1571,0.8973958333333333,0.8666666666666667,0.9526041666666666,0.9037037037037036,HBZ1864,ALTA,,LAL,,,,7,7,7,7,7,7
1572,1572,0.109375,0.7814814814814814,0.16458333333333333,0.8166666666666667,OQL2317,el57,EELI,lh,LOLs,ELT,TCLS,6,6,7,6,6,6
1573,1573,0.1546875,0.7296296296296296,0.19635416666666666,0.7546296296296297,AHL8292,,,,,aSed,haeg,7,7,7,7,7,7
1574,1574,0.7807291666666667,0.8592592592592593,0.8354166666666667,0.8944444444444445,HFS7335,,aade,,,,,7,7,7,7,7,7
1575,1575,0.7796875,0.8435185185185186,0.8364583333333333,0.8842592592592593,OPI4062,,,,,,,7,7,7,7,7,7
1576,1576,0.36770833333333336,0.3583333333333333,0.4072916666666667,0.3861111111111111,HHJ9632,,aTD,,,ref,,7,7,7,7,7,7
1577,1577,0.5182291666666666,0.3990740740740741,0.5656249999999999,0.4287037037037037,PUL2322,an,OER,oEn,rn,rin,mL,7,7,7,7,7,6
1578,1578,0.03072916666666666,0.8870370370370371,0.09739583333333332,0.9296296296296296,HFC9865,,,,,,,7,7,7,7,7,7
1579,1579,0.05520833333333333,0.7814814814814814,0.09895833333333333,0.8092592592592592,HNI1011,,,,,,,7,7,7,7,7,7
1580,1580,0.9026041666666668,0.8444444444444444,0.953125,0.8833333333333333,HHP9487,Hay,eTA17,HEAL,,rmI,,6,6,6,7,7,7
1581,1581,0.065625,0.7638888888888888,0.12916666666666665,0.8074074074074074,OLZ3634,,,,,,,7,7,7,7,7,7
1582,1582,0.7578125,0.8287037037037037,0.8104166666666667,0.8675925925925926,GXQ4603,,,,,,,7,7,7,7,7,7
1583,1583,0.1140625,0.8212962962962963,0.16979166666666667,0.862037037037037,HIM7206,,1p,1206,,,,7,7,4,7,7,7
1584,1584,0.7989583333333333,0.4861111111111111,0.8703125,0.5333333333333333,HKR3051,HEF305,HYR306,HKFI081,HRFSOE,,HKR305,3,3,3,5,7,1
1585,1585,0.7713541666666667,0.7981481481481482,0.8177083333333334,0.8314814814814815,OQI4957,,rgp,,Xqv,,,7,7,7,7,7,7
1586,1586,0.5130208333333334,0.3203703703703704,0.5536458333333334,0.3435185185185185,HJF7487,,,,fTTy,,,7,7,7,7,7,7
1587,1587,0.17239583333333333,0.7888888888888889,0.2255208333333333,0.8212962962962963,GWQ7181,,9,a7,a181,,,7,7,6,4,7,7
1588,1588,0.784375,0.8333333333333334,0.8411458333333334,0.8712962962962963,HNE3793,HXC2787,,,,,,5,7,7,7,7,7
1589,1589,0.2401041666666667,0.7388888888888889,0.2833333333333333,0.7666666666666667,JXE6737,AidT,,,,,,7,7,7,7,7,7
1590,1590,0.803125,0.4759259259259259,0.8671875,0.5231481481481481,HOB2421,,,SEI,,fi,,7,7,7,7,7,7
1591,1591,0.11666666666666667,0.4425925925925926,0.18802083333333333,0.4851851851851852,PUH5288,,,,fpe2mg,,,7,7,7,6,7,7
1592,1592,0.7494791666666667,0.7981481481481482,0.8026041666666667,0.8361111111111111,GXF1603,,in,,,,ls1G,7,7,7,7,7,6
1593,1593,0.7119791666666667,0.7944444444444444,0.7619791666666668,0.8305555555555555,OPG1381,,,,,,,7,7,7,7,7,7
1594,1594,0.8864583333333333,0.8351851851851851,0.9395833333333332,0.8731481481481481,PVB5590,,,,,,,7,7,7,7,7,7
1595,1595,0.7807291666666667,0.8314814814814815,0.8390625,0.8777777777777778,HCG0037,,,,,,,7,7,7,7,7,7
1596,1596,0.359375,0.3648148148148148,0.4015625,0.39166666666666666,HJU1379,,,,wJT,,oJITém,7,7,7,6,7,6
1597,1597,0.9119791666666668,0.8351851851851851,0.9697916666666668,0.8787037037037037,HOH7392,bi,,,,,,7,7,7,7,7,7
1598,1598,0.6057291666666667,0.4083333333333333,0.6578125,0.4425925925925926,HAO9821,EAD,,,,,,6,7,7,7,7,7
1599,1599,0.7776041666666667,0.8092592592592592,0.8333333333333334,0.8472222222222222,JGD3192,,,,,,,7,7,7,7,7,7
1600,1600,0.7677083333333333,0.8537037037037037,0.8276041666666667,0.9,HNU4577,U5,UTS,UT7,Aut,,,5,6,5,7,7,7
1601,1601,0.265625,0.3731481481481482,0.3125,0.400925925925926,OWL2818,,,,,CEORIN,8IRIN,7,7,7,7,7,7
1602,1602,0.11458333333333333,0.462962962962963,0.1921875,0.5101851851851852,HNZ2566,,,,,HNZ2886,x,7,7,7,7,2,7
1603,1603,0.7744791666666667,0.8833333333333333,0.8291666666666667,0.9222222222222222,HAK4420,EE,uhcpy,Albp,Albp,Ath23,ApP3,7,7,6,6,5,6
1604,1604,0.778125,0.8231481481481482,0.8333333333333333,0.8611111111111112,HLP3202,1302,,,L2ggs,,,4,7,7,6,7,7
1605,1605,0.8703125,0.8833333333333333,0.9505208333333334,0.9435185185185184,GXF1603,GXF503,GXFD3,,,GXF1603,GXF6D,2,3,7,7,0,3
1606,1606,0.01614583333333334,0.825,0.07760416666666667,0.8611111111111109,OLW2674,DLST4,,,DLR14,DLM2574,Leite,5,7,7,5,3,6
1607,1607,0.41770833333333335,0.3472222222222222,0.4619791666666666,0.3731481481481481,HBZ5345,rS,IS,,IST,I,IYISL,7,7,7,7,7,7
1608,1608,0.8578125,0.8601851851851852,0.9203125,0.9037037037037036,OQI4957,oO557,njesgy,0asgy,,,200cng,5,7,7,7,7,7
1609,1609,0.13697916666666668,0.44166666666666665,0.2046875,0.4787037037037037,HOK7536,,HOT7535,Presa,,,,7,2,7,7,7,7
1610,1610,0.3395833333333333,0.36666666666666653,0.3807291666666667,0.39259259259259255,HLJ3822,mn,,,,,,7,7,7,7,7,7
1611,1611,0.6598958333333333,0.45,0.7260416666666667,0.4935185185185185,HHY1352,,,,,,,7,7,7,7,7,7
1612,1612,0.7458333333333333,0.8203703703703704,0.8,0.8583333333333334,HKX2300,,,2,,,,7,7,6,7,7,7
1613,1613,0.759375,0.8240740740740741,0.8125,0.8592592592592593,KRG0679,,,,,,,7,7,7,7,7,7
1614,1614,0.07864583333333333,0.4546296296296296,0.14947916666666666,0.4981481481481481,HYB7332,,,YETIE,,,,7,7,6,7,7,7
1615,1615,0.7296875,0.7777777777777778,0.7755208333333333,0.8092592592592592,JGD3192,,,,,,,7,7,7,7,7,7
1616,1616,0.14270833333333333,0.7759259259259259,0.1927083333333333,0.8064814814814815,OQL2317,,,LIT,Lal,eh,18Jn,7,7,6,6,7,7
1617,1617,0.7994791666666666,0.8648148148148148,0.8604166666666666,0.9083333333333332,GXQ4603,,,XO815,,,,7,7,6,7,7,7
1618,1618,0.321875,0.41759259259259257,0.3875,0.4537037037037037,HBZ5345,,Th,,TET,PTR,EIT,7,7,7,7,7,7
1619,1619,0.15833333333333333,0.7953703703703704,0.21197916666666666,0.8268518518518518,HBZ5559,vI1220,,,,,,7,7,7,7,7,7
1620,1620,0.7947916666666667,0.8379629629629629,0.853125,0.8787037037037037,HHK7224,,,HA,,,,7,7,6,7,7,7
1621,1621,0.6880208333333333,0.4305555555555556,0.7421875,0.4648148148148149,HJR8637,,rs,,,,SVEEST,7,7,7,7,7,7
1622,1622,0.03958333333333333,0.8240740740740741,0.10416666666666667,0.8638888888888889,HLX8324,,HXEIN,,,MXBI,MXB324,7,5,7,7,6,3
1623,1623,0.1015625,0.8111111111111111,0.1546875,0.8444444444444444,PUQ0346,,,,,AL214,,7,7,7,7,6,7
1624,1624,0.2046875,0.7638888888888888,0.2489583333333333,0.7907407407407407,OPO2166,,,,,,,7,7,7,7,7,7
1625,1625,0.7515625,0.7842592592592592,0.7973958333333333,0.8129629629629629,HKC0327,,,,,,,7,7,7,7,7,7
1626,1626,0.69375,0.7981481481481482,0.7385416666666667,0.8324074074074074,HFE1508,,,2ww,Ivy,,,7,7,7,7,7,7
1627,1627,0.5947916666666667,0.37777777777777777,0.6385416666666667,0.4074074074074074,HKJ5870,,,,,,,7,7,7,7,7,7
1628,1628,0.6265625,0.39166666666666666,0.6692708333333334,0.4212962962962963,GYV0120,,,,,ed,,7,7,7,7,7,7
1629,1629,0.7614583333333333,0.8268518518518518,0.8125,0.8648148148148148,HKJ6527,,,,,,,7,7,7,7,7,7
1630,1630,0.1015625,0.8268518518518518,0.16197916666666667,0.8638888888888889,OQP9555,naz3g,uy,,we,,,7,7,7,7,7,7
1631,1631,0.6083333333333333,0.3611111111111111,0.6473958333333333,0.3888888888888889,OWZ7427,,,,g,,CosNarr,7,7,7,7,7,7
1632,1632,0.078125,0.901851851851852,0.16041666666666665,0.9527777777777778,PUA2591,PUA253,PUA254,pu2551,PUL259,,PLL2531,2,2,4,2,7,3
1633,1633,0.859375,0.8916666666666667,0.9338541666666668,0.9444444444444444,HOG4056,FOGSK,FOGOSE,,FOS2Qse,,FOG0sE,5,5,7,6,7,4
1634,1634,0.7796875,0.8194444444444444,0.8302083333333333,0.8564814814814814,HKJ5129,RL,,,,,,7,7,7,7,7,7
1635,1635,0.878125,0.9166666666666666,0.9541666666666668,0.974074074074074,GQA1936,,,SOXTEE,,GUA1935,Gor1qg,7,7,7,7,2,5
1636,1636,0.15625,0.7842592592592592,0.209375,0.8157407407407407,HLP4643,ra,wMIx,rai,wMA,,,7,7,7,7,7,7
1637,1637,0.7505208333333333,0.7935185185185185,0.7953125,0.825,PUJ0359,aLMh,aili,,,,,7,7,7,7,7,7
1638,1638,0.8953125,0.9074074074074074,0.9671875,0.9601851851851853,HKJ5129,HKET5g,HKfog,,,,,5,5,7,7,7,7
1639,1639,0.6479166666666667,0.4203703703703704,0.7005208333333334,0.4537037037037037,KML7401,,,,i,,DET,7,7,7,7,7,7
1640,1640,0.0640625,0.8796296296296297,0.1421875,0.9351851851851852,OWR5292,,,,pr,OW5292,,7,7,7,7,1,7
1641,1641,0.3223958333333333,0.7916666666666666,0.36822916666666666,0.8212962962962963,HML7732,IBr,7,TB,mn,re,7g,7,6,7,7,7,6
1642,1642,0.5276041666666667,0.43333333333333335,0.5864583333333333,0.4722222222222222,OWO6398,0sD6338,,asD6358,0sD6138,,806238,4,7,4,5,7,5
1643,1643,0.61875,0.4027777777777778,0.6677083333333333,0.4351851851851852,HFU0455,,,,,,,7,7,7,7,7,7
1644,1644,0.8708333333333333,0.8907407407407407,0.9364583333333334,0.9398148148148148,HNQ9725,,AND9723,,,,,7,3,7,7,7,7
1645,1645,0.2046875,0.7824074074074074,0.2526041666666667,0.8111111111111111,JXE6737,JER,,,,,,5,7,7,7,7,7
1646,1646,0.7171875,0.450925925925926,0.7786458333333333,0.487962962962963,MQB2702,,,,AIEEE,,,7,7,7,7,7,7
1647,1647,0.9125,0.8064814814814815,0.9619791666666666,0.8462962962962963,HIU6767,,,,,,,7,7,7,7,7,7
1648,1648,0.18229166666666666,0.7833333333333333,0.23125,0.812962962962963,OPJ4900,oa,,ra,,res,ESI,7,7,7,7,7,7
1649,1649,0.8338541666666667,0.8805555555555555,0.8984375,0.9268518518518518,OQM0299,caw0233,aw0239,,O17739,JUN049,Juv09,5,4,7,5,5,5
1650,1650,0.08489583333333334,0.8287037037037037,0.14791666666666667,0.8675925925925926,OQP1077,,gb077,,,2001007,,7,4,7,7,4,7
1651,1651,0.83125,0.8694444444444445,0.8911458333333334,0.9111111111111112,HMP8031,,,,,ET,,7,7,7,7,7,7
1652,1652,0.3098958333333333,0.3972222222222222,0.3598958333333333,0.4305555555555555,OWH1206,,,,,,,7,7,7,7,7,7
1653,1653,0.8885416666666667,0.9157407407407409,0.96875,0.9722222222222222,GZH5138,,5715150,,,,,7,5,7,7,7,7
1654,1654,0.1703125,0.42314814814814816,0.228125,0.462962962962963,OXK3632,ON330,ONY3,,JM360,,OO3X2,4,5,7,5,7,4
1655,1655,0.15104166666666666,0.8074074074074075,0.20520833333333333,0.8444444444444446,OPJ4900,,srrdd,Eel,,,,7,7,7,7,7,7
1656,1656,0.16354166666666667,0.7694444444444445,0.20572916666666669,0.7944444444444445,HIE4016,,,,,,,7,7,7,7,7,7
1657,1657,0.8109375,0.8351851851851851,0.8697916666666666,0.8759259259259259,HMZ1237,,,,,,,7,7,7,7,7,7
1658,1658,0.871875,0.887962962962963,0.9411458333333332,0.9398148148148148,HOB2421,,,HOB242,,,HOB242,7,7,1,7,7,1
